show_id,pageid,title,url,date_raw,date,year,month,day,venue,location,city,region,tour,all_tours,show_type,act,region_category,has_video,has_audio,incomplete_setlist,incomplete_article,is_solo,n_songs,revid
1996-10-28_-_Sweden,4434,1996-10-28 - Sweden,https://themountaingoats.fandom.com/wiki/1996-10-28_-_Sweden,1996-10-28,1996-10-28,1996.0,10.0,28.0,,Sweden,Sweden,,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17947
"1996-10-29_-_Studion_-_Stockholm,_Sweden",4435,"1996-10-29 - Studion - Stockholm, Sweden",https://themountaingoats.fandom.com/wiki/1996-10-29_-_Studion_-_Stockholm%2C_Sweden,1996-10-29,1996-10-29,1996.0,10.0,29.0,Studion,"Stockholm, Sweden",Stockholm,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,3,25625
"1996-10-30_-_Varmlands_Nation_-_Lund,_Sweden",4436,"1996-10-30 - Varmlands Nation - Lund, Sweden",https://themountaingoats.fandom.com/wiki/1996-10-30_-_Varmlands_Nation_-_Lund%2C_Sweden,1996-10-30,1996-10-30,1996.0,10.0,30.0,Varmlands Nation,"Lund, Sweden",Lund,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17949
"1996-10-31_-_Studion_-_Stockholm,_Sweden",4437,"1996-10-31 - Studion - Stockholm, Sweden",https://themountaingoats.fandom.com/wiki/1996-10-31_-_Studion_-_Stockholm%2C_Sweden,1996-10-31,1996-10-31,1996.0,10.0,31.0,Studion,"Stockholm, Sweden",Stockholm,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17950
"1996-11-01_-_Cafe_Stina_-_Vaxjo,_Sweden",4438,"1996-11-01 - Cafe Stina - Vaxjo, Sweden",https://themountaingoats.fandom.com/wiki/1996-11-01_-_Cafe_Stina_-_Vaxjo%2C_Sweden,1996-11-01,1996-11-01,1996.0,11.0,1.0,Cafe Stina,"Vaxjo, Sweden",Vaxjo,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17951
"1996-11-02_-_Gothenburg_Radio_-_Gothenburg,_Sweden",3344,"1996-11-02 - Gothenburg Radio - Gothenburg, Sweden",https://themountaingoats.fandom.com/wiki/1996-11-02_-_Gothenburg_Radio_-_Gothenburg%2C_Sweden,1996-11-02,1996-11-02,1996.0,11.0,2.0,Gothenburg Radio,"Gothenburg, Sweden",Gothenburg,Sweden,Second European Tour 1996,Second European Tour 1996,radio session,The Mountain Goats,Sweden,False,False,False,False,False,6,27682
"1996-11-02_-_Underground_-_Gothenburg,_Sweden",4439,"1996-11-02 - Underground - Gothenburg, Sweden",https://themountaingoats.fandom.com/wiki/1996-11-02_-_Underground_-_Gothenburg%2C_Sweden,1996-11-02,1996-11-02,1996.0,11.0,2.0,Underground,"Gothenburg, Sweden",Gothenburg,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17952
1996-11-03_-_Denmark,4440,1996-11-03 - Denmark,https://themountaingoats.fandom.com/wiki/1996-11-03_-_Denmark,1996-11-03,1996-11-03,1996.0,11.0,3.0,,Denmark,Denmark,,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Denmark,False,False,False,True,False,0,17953
1996-11-04_-_Germany,4441,1996-11-04 - Germany,https://themountaingoats.fandom.com/wiki/1996-11-04_-_Germany,1996-11-04,1996-11-04,1996.0,11.0,4.0,,Germany,Germany,,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17954
"1996-11-05_-_Heinz_Karmers_-_Hamburg,_Germany",4442,"1996-11-05 - Heinz Karmers - Hamburg, Germany",https://themountaingoats.fandom.com/wiki/1996-11-05_-_Heinz_Karmers_-_Hamburg%2C_Germany,1996-11-05,1996-11-05,1996.0,11.0,5.0,Heinz Karmers,"Hamburg, Germany",Hamburg,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17955
"1996-11-06_-_Tower_-_Bremen,_Germany",4443,"1996-11-06 - Tower - Bremen, Germany",https://themountaingoats.fandom.com/wiki/1996-11-06_-_Tower_-_Bremen%2C_Germany,1996-11-06,1996-11-06,1996.0,11.0,6.0,Tower,"Bremen, Germany",Bremen,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17956
"1996-11-07_-_Arena_-_Amsterdam,_Netherlands",4444,"1996-11-07 - Arena - Amsterdam, Netherlands",https://themountaingoats.fandom.com/wiki/1996-11-07_-_Arena_-_Amsterdam%2C_Netherlands,1996-11-07,1996-11-07,1996.0,11.0,7.0,Arena,"Amsterdam, Netherlands",Amsterdam,Netherlands,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,The Netherlands,False,False,False,True,False,0,17957
"1996-11-07_-_VPRO_Radio_-_Amsterdam,_Netherlands",2336,"1996-11-07 - VPRO Radio - Amsterdam, Netherlands",https://themountaingoats.fandom.com/wiki/1996-11-07_-_VPRO_Radio_-_Amsterdam%2C_Netherlands,1996-11-07,1996-11-07,1996.0,11.0,7.0,VPRO Radio,"Amsterdam, Netherlands",Amsterdam,Netherlands,Second European Tour 1996,Second European Tour 1996,radio session,The Mountain Goats,The Netherlands,False,False,False,False,False,11,45674
"1996-11-08_-_Antwerp,_Belgium",4445,"1996-11-08 - Antwerp, Belgium",https://themountaingoats.fandom.com/wiki/1996-11-08_-_Antwerp%2C_Belgium,1996-11-08,1996-11-08,1996.0,11.0,8.0,,"Antwerp, Belgium",Antwerp,Belgium,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Belgium,False,False,False,True,False,0,17958
"1996-11-09_-_Zwijnzicht_-_Dordrecht,_Netherlands",4454,"1996-11-09 - Zwijnzicht - Dordrecht, Netherlands",https://themountaingoats.fandom.com/wiki/1996-11-09_-_Zwijnzicht_-_Dordrecht%2C_Netherlands,1996-11-09,1996-11-09,1996.0,11.0,9.0,Zwijnzicht,"Dordrecht, Netherlands",Dordrecht,Netherlands,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,The Netherlands,False,False,False,False,False,20,45632
"1996-11-10_-_Kikker_-_Utrecht,_Netherlands",4446,"1996-11-10 - Kikker - Utrecht, Netherlands",https://themountaingoats.fandom.com/wiki/1996-11-10_-_Kikker_-_Utrecht%2C_Netherlands,1996-11-10,1996-11-10,1996.0,11.0,10.0,Kikker,"Utrecht, Netherlands",Utrecht,Netherlands,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,The Netherlands,False,False,False,False,False,18,45665
"1996-11-11_-_Schauspielhaus_-_Bochum,_Germany",4717,"1996-11-11 - Schauspielhaus - Bochum, Germany",https://themountaingoats.fandom.com/wiki/1996-11-11_-_Schauspielhaus_-_Bochum%2C_Germany,1996-11-11,1996-11-11,1996.0,11.0,11.0,Schauspielhaus,"Bochum, Germany",Bochum,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,False,False,23,25628
"1996-11-12_-_MTC_-_Cologne,_Germany",4448,"1996-11-12 - MTC - Cologne, Germany",https://themountaingoats.fandom.com/wiki/1996-11-12_-_MTC_-_Cologne%2C_Germany,1996-11-12,1996-11-12,1996.0,11.0,12.0,MTC,"Cologne, Germany",Cologne,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17961
"1996-11-13_-_Dreikonigkeller_-_Frankfurt,_Germany",3050,"1996-11-13 - Dreikonigkeller - Frankfurt, Germany",https://themountaingoats.fandom.com/wiki/1996-11-13_-_Dreikonigkeller_-_Frankfurt%2C_Germany,1996-11-13,1996-11-13,1996.0,11.0,13.0,Dreikonigkeller,"Frankfurt, Germany",Frankfurt,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,False,False,20,25629
"1996-11-14_-_Pic_-_Kaufbeuren,_Germany",4449,"1996-11-14 - Pic - Kaufbeuren, Germany",https://themountaingoats.fandom.com/wiki/1996-11-14_-_Pic_-_Kaufbeuren%2C_Germany,1996-11-14,1996-11-14,1996.0,11.0,14.0,Pic,"Kaufbeuren, Germany",Kaufbeuren,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17964
"1996-11-15_-_Kaserne_-_Basel,_Switzerland",4450,"1996-11-15 - Kaserne - Basel, Switzerland",https://themountaingoats.fandom.com/wiki/1996-11-15_-_Kaserne_-_Basel%2C_Switzerland,1996-11-15,1996-11-15,1996.0,11.0,15.0,Kaserne,"Basel, Switzerland",Basel,Switzerland,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Switzerland,False,False,False,True,False,0,17965
"1996-11-18_-_The_Wag_Club_-_London,_England",4608,"1996-11-18 - The Wag Club - London, England",https://themountaingoats.fandom.com/wiki/1996-11-18_-_The_Wag_Club_-_London%2C_England,1996-11-18,1996-11-18,1996.0,11.0,18.0,The Wag Club,"London, England",London,England,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,England,False,False,False,True,False,6,25630
"1996-11-22_-_Slattery's_-_Dublin,_Ireland",3619,"1996-11-22 - Slattery's - Dublin, Ireland",https://themountaingoats.fandom.com/wiki/1996-11-22_-_Slattery%27s_-_Dublin%2C_Ireland,1996-11-22,1996-11-22,1996.0,11.0,22.0,Slattery's,"Dublin, Ireland",Dublin,Ireland,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Ireland,False,False,False,False,False,15,25631
"1996-xx-xx_-_Linkoeping,_Sweden",4452,"1996-xx-xx - Linkoeping, Sweden",https://themountaingoats.fandom.com/wiki/1996-xx-xx_-_Linkoeping%2C_Sweden,1996-xx-xx,,1996.0,,,,"Linkoeping, Sweden",Linkoeping,Sweden,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Sweden,False,False,False,True,False,0,17968
"1996-xx-xx_-_Tuttlingen,_Germany",4453,"1996-xx-xx - Tuttlingen, Germany",https://themountaingoats.fandom.com/wiki/1996-xx-xx_-_Tuttlingen%2C_Germany,1996-xx-xx,,1996.0,,,,"Tuttlingen, Germany",Tuttlingen,Germany,Second European Tour 1996,Second European Tour 1996,,The Mountain Goats,Germany,False,False,False,True,False,0,17969
"1997-02-XX_-_Bob's_Underground_-_Grinnell,_IA",6224,"1997-02-XX - Bob's Underground - Grinnell, IA",https://themountaingoats.fandom.com/wiki/1997-02-XX_-_Bob%27s_Underground_-_Grinnell%2C_IA,1997-02-XX,,,,,Bob's Underground,"Grinnell, IA",Grinnell,IA,,,,The Mountain Goats,Iowa,False,False,False,False,False,15,37983
"1997-03-01_-_Replay_Lounge_-_Lawrence,_KS",3338,"1997-03-01 - Replay Lounge - Lawrence, KS",https://themountaingoats.fandom.com/wiki/1997-03-01_-_Replay_Lounge_-_Lawrence%2C_KS,1997-03-01,1997-03-01,1997.0,3.0,1.0,Replay Lounge,"Lawrence, KS",Lawrence,KS,,,,The Mountain Goats,Kansas,False,False,False,False,False,21,25236
"1997-03-02_-_KJHK-Lawrence_Session_-_Lawrence,_KS",4836,"1997-03-02 - KJHK-Lawrence Session - Lawrence, KS",https://themountaingoats.fandom.com/wiki/1997-03-02_-_KJHK-Lawrence_Session_-_Lawrence%2C_KS,1997-03-02,1997-03-02,1997.0,3.0,2.0,KJHK-Lawrence Session,"Lawrence, KS",Lawrence,KS,,,radio session,The Mountain Goats,Kansas,False,False,False,False,False,2,25237
"1997-03-xx_-_New_York_University_-_New_York,_NY",2500,"1997-03-xx - New York University - New York, NY",https://themountaingoats.fandom.com/wiki/1997-03-xx_-_New_York_University_-_New_York%2C_NY,1997-03-xx,,1997.0,3.0,,New York University,"New York, NY",New York,NY,,,,The Mountain Goats,New York,False,False,False,False,False,18,27681
"1997-04-04_-_Duke_Coffeehouse_-_Durham,_NC",2587,"1997-04-04 - Duke Coffeehouse - Durham, NC",https://themountaingoats.fandom.com/wiki/1997-04-04_-_Duke_Coffeehouse_-_Durham%2C_NC,1997-04-04,1997-04-04,1997.0,4.0,4.0,Duke Coffeehouse,"Durham, NC",Durham,NC,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,North Carolina,False,False,False,False,False,25,36209
"1997-04-09_-_Tokyo_Rose_-_Charlottesville,_VA",4406,"1997-04-09 - Tokyo Rose - Charlottesville, VA",https://themountaingoats.fandom.com/wiki/1997-04-09_-_Tokyo_Rose_-_Charlottesville%2C_VA,1997-04-09,1997-04-09,1997.0,4.0,9.0,Tokyo Rose,"Charlottesville, VA",Charlottesville,VA,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,Virginia,False,False,False,True,False,0,17880
"1997-04-10_-_Ottobar_-_Baltimore,_MD",4407,"1997-04-10 - Ottobar - Baltimore, MD",https://themountaingoats.fandom.com/wiki/1997-04-10_-_Ottobar_-_Baltimore%2C_MD,1997-04-10,1997-04-10,1997.0,4.0,10.0,Ottobar,"Baltimore, MD",Baltimore,MD,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,Maryland,False,False,False,True,False,0,17881
"1997-04-11_-_Philadelphia,_PA",4408,"1997-04-11 - Philadelphia, PA",https://themountaingoats.fandom.com/wiki/1997-04-11_-_Philadelphia%2C_PA,1997-04-11,1997-04-11,1997.0,4.0,11.0,,"Philadelphia, PA",Philadelphia,PA,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,Pennsylvania,False,False,False,True,False,0,17882
"1997-04-12_-_Brownie's_-_New_York,_NY",4409,"1997-04-12 - Brownie's - New York, NY",https://themountaingoats.fandom.com/wiki/1997-04-12_-_Brownie%27s_-_New_York%2C_NY,1997-04-12,1997-04-12,1997.0,4.0,12.0,Brownie's,"New York, NY",New York,NY,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,New York,False,False,False,True,False,0,17883
"1997-04-13_-_Brownie's_-_New_York,_NY",4410,"1997-04-13 - Brownie's - New York, NY",https://themountaingoats.fandom.com/wiki/1997-04-13_-_Brownie%27s_-_New_York%2C_NY,1997-04-13,1997-04-13,1997.0,4.0,13.0,Brownie's,"New York, NY",New York,NY,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,New York,False,False,False,True,False,0,17884
"1997-04-14_-_The_Middle_East_-_Cambridge,_MA",4411,"1997-04-14 - The Middle East - Cambridge, MA",https://themountaingoats.fandom.com/wiki/1997-04-14_-_The_Middle_East_-_Cambridge%2C_MA,1997-04-14,1997-04-14,1997.0,4.0,14.0,The Middle East,"Cambridge, MA",Cambridge,MA,East Coast Tour 1997,East Coast Tour 1997,,The Mountain Goats,Massachusetts,False,False,False,True,False,0,17885
"1997-06-12_-_University_of_Wisconsin_-_Madison,_WI",4379,"1997-06-12 - University of Wisconsin - Madison, WI",https://themountaingoats.fandom.com/wiki/1997-06-12_-_University_of_Wisconsin_-_Madison%2C_WI,1997-06-12,1997-06-12,1997.0,6.0,12.0,University of Wisconsin,"Madison, WI",Madison,WI,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Wisconsin,False,False,False,True,False,0,17817
"1997-06-13_-_Fuel_Café_-_Milwaukee,_WI",4380,"1997-06-13 - Fuel Café - Milwaukee, WI",https://themountaingoats.fandom.com/wiki/1997-06-13_-_Fuel_Caf%C3%A9_-_Milwaukee%2C_WI,1997-06-13,1997-06-13,1997.0,6.0,13.0,Fuel Café,"Milwaukee, WI",Milwaukee,WI,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Wisconsin,False,False,False,True,False,0,17818
"1997-06-14_-_Zoot's_-_Detroit,_MI",4381,"1997-06-14 - Zoot's - Detroit, MI",https://themountaingoats.fandom.com/wiki/1997-06-14_-_Zoot%27s_-_Detroit%2C_MI,1997-06-14,1997-06-14,1997.0,6.0,14.0,Zoot's,"Detroit, MI",Detroit,MI,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Michigan,False,False,False,False,False,19,25235
"1997-06-15_-_Speaking_in_Tongues_-_Cleveland,_OH",4382,"1997-06-15 - Speaking in Tongues - Cleveland, OH",https://themountaingoats.fandom.com/wiki/1997-06-15_-_Speaking_in_Tongues_-_Cleveland%2C_OH,1997-06-15,1997-06-15,1997.0,6.0,15.0,Speaking in Tongues,"Cleveland, OH",Cleveland,OH,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Ohio,False,False,False,True,False,0,17820
"1997-06-16_-_Club_Laga_-_Pittsburgh,_PA",3343,"1997-06-16 - Club Laga - Pittsburgh, PA",https://themountaingoats.fandom.com/wiki/1997-06-16_-_Club_Laga_-_Pittsburgh%2C_PA,1997-06-16,1997-06-16,1997.0,6.0,16.0,Club Laga,"Pittsburgh, PA",Pittsburgh,PA,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Pennsylvania,False,False,False,False,False,9,34431
"1997-06-17_-_Brownie's_-_New_York_City,_NY",3144,"1997-06-17 - Brownie's - New York City, NY",https://themountaingoats.fandom.com/wiki/1997-06-17_-_Brownie%27s_-_New_York_City%2C_NY,1997-06-17,1997-06-17,1997.0,6.0,17.0,Brownie's,"New York City, NY",New York City,NY,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,New York,False,False,False,False,False,21,25232
"1997-06-18_-_The_Middle_East_-_Cambridge,_MA",4383,"1997-06-18 - The Middle East - Cambridge, MA",https://themountaingoats.fandom.com/wiki/1997-06-18_-_The_Middle_East_-_Cambridge%2C_MA,1997-06-18,1997-06-18,1997.0,6.0,18.0,The Middle East,"Cambridge, MA",Cambridge,MA,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Massachusetts,False,False,False,True,False,0,17821
"1997-06-19_-_Mandrake_Studios_-_Baltimore,_MD",4384,"1997-06-19 - Mandrake Studios - Baltimore, MD",https://themountaingoats.fandom.com/wiki/1997-06-19_-_Mandrake_Studios_-_Baltimore%2C_MD,1997-06-19,1997-06-19,1997.0,6.0,19.0,Mandrake Studios,"Baltimore, MD",Baltimore,MD,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Maryland,False,False,False,True,False,0,17822
"1997-06-20_-_The_Black_Cat_-_Washington,_D.C.",3396,"1997-06-20 - The Black Cat - Washington, D.C.",https://themountaingoats.fandom.com/wiki/1997-06-20_-_The_Black_Cat_-_Washington%2C_D.C.,1997-06-20,1997-06-20,1997.0,6.0,20.0,The Black Cat,"Washington, D.C.",Washington,D.C.,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,"Washington, D.C.",False,False,False,False,False,16,25234
"1997-06-21_-_Tokyo_Rose_-_Charlottesville,_VA",3433,"1997-06-21 - Tokyo Rose - Charlottesville, VA",https://themountaingoats.fandom.com/wiki/1997-06-21_-_Tokyo_Rose_-_Charlottesville%2C_VA,1997-06-21,1997-06-21,1997.0,6.0,21.0,Tokyo Rose,"Charlottesville, VA",Charlottesville,VA,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Virginia,False,False,False,False,False,18,25233
"1997-06-22_-_Cat's_Cradle_-_Carrboro,_NC",3058,"1997-06-22 - Cat's Cradle - Carrboro, NC",https://themountaingoats.fandom.com/wiki/1997-06-22_-_Cat%27s_Cradle_-_Carrboro%2C_NC,1997-06-22,1997-06-22,1997.0,6.0,22.0,Cat's Cradle,"Carrboro, NC",Carrboro,NC,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,North Carolina,False,False,False,False,False,23,25231
"1997-06-24_-_Sugardoe_Café_-_Louisville,_KY",4385,"1997-06-24 - Sugardoe Café - Louisville, KY",https://themountaingoats.fandom.com/wiki/1997-06-24_-_Sugardoe_Caf%C3%A9_-_Louisville%2C_KY,1997-06-24,1997-06-24,1997.0,6.0,24.0,Sugardoe Café,"Louisville, KY",Louisville,KY,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Kentucky,False,False,False,True,False,0,17823
"1997-06-26_-_The_Empty_Bottle_-_Chicago,_IL",3456,"1997-06-26 - The Empty Bottle - Chicago, IL",https://themountaingoats.fandom.com/wiki/1997-06-26_-_The_Empty_Bottle_-_Chicago%2C_IL,1997-06-26,1997-06-26,1997.0,6.0,26.0,The Empty Bottle,"Chicago, IL",Chicago,IL,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Illinois,False,False,False,False,False,13,25634
"1997-06-27_-_Omaha,_NE",4386,"1997-06-27 - Omaha, NE",https://themountaingoats.fandom.com/wiki/1997-06-27_-_Omaha%2C_NE,1997-06-27,1997-06-27,1997.0,6.0,27.0,,"Omaha, NE",Omaha,NE,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,Nebraska,False,False,False,True,False,0,17824
"1997-06-28_-_Zandbroz_Variety_-_Sioux_Falls,_SD",4387,"1997-06-28 - Zandbroz Variety - Sioux Falls, SD",https://themountaingoats.fandom.com/wiki/1997-06-28_-_Zandbroz_Variety_-_Sioux_Falls%2C_SD,1997-06-28,1997-06-28,1997.0,6.0,28.0,Zandbroz Variety,"Sioux Falls, SD",Sioux Falls,SD,Ornery As Pigs Tour 1997,Ornery As Pigs Tour 1997,,The Mountain Goats,South Dakota,False,False,False,True,False,0,17825
"1997-07-16_-_Capitol_Theater_-_Olympia,_WA",2792,"1997-07-16 - Capitol Theater - Olympia, WA",https://themountaingoats.fandom.com/wiki/1997-07-16_-_Capitol_Theater_-_Olympia%2C_WA,1997-07-16,1997-07-16,1997.0,7.0,16.0,Capitol Theater,"Olympia, WA",Olympia,WA,,,,The Mountain Goats,Washington,False,False,False,False,False,19,39504
"1997-11-14_-_University_of_Wisconsin_Student_Union_-_Madison,_WI",2752,"1997-11-14 - University of Wisconsin Student Union - Madison, WI",https://themountaingoats.fandom.com/wiki/1997-11-14_-_University_of_Wisconsin_Student_Union_-_Madison%2C_WI,1997-11-14,1997-11-14,1997.0,11.0,14.0,University of Wisconsin Student Union,"Madison, WI",Madison,WI,,,,The Mountain Goats,Wisconsin,False,False,False,False,False,21,25252
"1997-12-05_-_Minneapolis,_MN",4713,"1997-12-05 - Minneapolis, MN",https://themountaingoats.fandom.com/wiki/1997-12-05_-_Minneapolis%2C_MN,1997-12-05,1997-12-05,1997.0,12.0,5.0,,"Minneapolis, MN",Minneapolis,MN,,,,The Mountain Goats,Minnesota,False,False,False,True,False,0,25635
"1997-12-06_-_The_Empty_Bottle_-_Chicago,_IL",3148,"1997-12-06 - The Empty Bottle - Chicago, IL",https://themountaingoats.fandom.com/wiki/1997-12-06_-_The_Empty_Bottle_-_Chicago%2C_IL,1997-12-06,1997-12-06,1997.0,12.0,6.0,The Empty Bottle,"Chicago, IL",Chicago,IL,,,,The Mountain Goats,Illinois,False,False,False,False,False,21,31301
"1998-02-06_-_Cow_Haus_-_Tallahassee,_FL",2324,"1998-02-06 - Cow Haus - Tallahassee, FL",https://themountaingoats.fandom.com/wiki/1998-02-06_-_Cow_Haus_-_Tallahassee%2C_FL,1998-02-06,1998-02-06,1998.0,2.0,6.0,Cow Haus,"Tallahassee, FL",Tallahassee,FL,,,,The Mountain Goats,Florida,False,False,False,False,False,24,25240
