show_id,date,song_key,p_model,surprisal
"2026-04-05_-_Blue_Note_Tokyo,_Late_Show_-_Tokyo,_Japan",2026-04-05,The Diaz Brothers,0.0795236233449911,2.5317011524682704
"2023-12-05_-_Higher_Ground_Ballroom_-_South_Burlington,_VT",2023-12-05,Waylon Jennings Live!,0.0797780843953636,2.5285064438815956
"2023-07-14_-_Liberty_Hall_-_Lawrence,_KS",2023-07-14,Andrew Eldritch Is Moving Back to Leeds,0.07987628114611492,2.5272763270250875
"2025-12-01_-_The_Wilma_-_Missoula,_MT",2025-12-01,Against Pollution,0.08027565095731885,2.5222889299479543
"2025-10-04_-_White_Eagle_Hall_-_Jersey_City,_NJ",2025-10-04,You Were Cool,0.08039812284506483,2.520764450767977
"2024-04-17_-_Gothic_Theatre_-_Denver,_CO",2024-04-17,Palmcorder Yajna,0.0806788820520474,2.517278422560704
"2024-08-07_-_Elevation_27_-_Virginia_Beach,_VA",2024-08-07,Andrew Eldritch Is Moving Back to Leeds,0.08084273768632554,2.5152495215287303
"2026-04-19_-_Freo.Social_-_Fremantle,_AU",2026-04-19,Grendel's Mother,0.08117552754979085,2.51114146209484
"2023-08-08_-_KEXP_Session_-_Seattle,_WA",2023-08-08,Make You Suffer,0.08118377450012271,2.511039873208526
"2023-02-08_-_The_Ramkat_-_Winston-Salem,_NC",2023-02-08,Southwood Plantation Road,0.08143992990573518,2.507889586866258
"2024-01-18_-_Neighborhood_Theatre_-_Charlotte,_NC",2024-01-18,Jenny,0.08191797909216109,2.502036787280374
"2024-07-29_-_District_Music_Hall_-_Norwalk,_CT",2024-07-29,Hast Thou Considered the Tetrapod,0.08193318466677968,2.501851185001899
"2023-02-12_-_Skully's_-_Columbus,_OH",2023-02-12,Dark in Here (song),0.08198584678774656,2.501208646764436
"2024-04-20_-_Delmar_Hall_-_Saint_Louis,_MO",2024-04-20,Waylon Jennings Live!,0.08204367953935748,2.500503496230843
"2024-08-10_-_The_Senate_-_Columbia,_SC",2024-08-10,Palmcorder Yajna,0.0822552238472479,2.497928379532803
"2023-06-29_-_Mercury_Ballroom_-_Louisville,_KY",2023-06-29,Grendel's Mother,0.082578638152312,2.4940042499133597
"2023-02-18_-_Manchester_Music_Hall_-_Lexington,_KY",2023-02-18,San Bernardino,0.08351898224993415,2.482681340626866
"2024-04-16_Gothic_Theatre_-_Englewood,_CO",2024-04-16,Memories,0.08370088712638574,2.480505702661325
"2023-10-06_-_August_Hall_-_San_Francisco,_CA",2023-10-06,Spent Gladiator 2,0.08384743930776742,2.4787563301444497
"2025-08-12_-_Criterion_Theatre_-_Bar_Harbor,_ME",2025-08-12,Romans 10:9,0.08435790969474473,2.472686702071811
"2023-03-30_-_Big_Ears_Festival_-_Knoxville,_TN",2023-03-30,Corsican Mastiff Stride,0.08437136914737021,2.4725271630428245
"2026-05-23_-_The_Vogue_-_Indianapolis,_IN",2026-05-23,Romans 10:9,0.08437528151151678,2.4724807933622177
"2024-04-15_-_Washington's_-_Fort_Collins,_CO",2024-04-15,Going to Palestine,0.08450950521852986,2.4708912631520334
"2024-04-05_-_Haw_River_Ballroom_-_Saxapahaw,_NC",2024-04-05,You or Your Memory,0.08477645646729792,2.467737410731134
"2026-04-05_-_Blue_Note_Tokyo,_Late_Show_-_Tokyo,_Japan",2026-04-05,Song for Dennis Brown,0.08500729677557697,2.465018181757689
"2024-08-04_-_Filene_Center_at_Wolf_Trap_-_Vienna,_VA",2024-08-04,You Were Cool,0.08506706322212848,2.4643153544883405
"2023-03-30_-_Big_Ears_Festival_-_Knoxville,_TN",2023-03-30,Woke Up New,0.08508090863619794,2.4641526089210695
"2024-12-13_-_Tipitina's_-_New_Orleans,_LA",2024-12-13,Cotton,0.08527227059144525,2.4619059583260463
"2024-01-21_-_Revolution_Music_Room_-_Little_Rock,_AR",2024-01-21,You Were Cool,0.08560778309584317,2.457979075950919
"2023-12-02_-_The_Queen_-_Wilmington,_DE",2023-12-02,Heel Turn 2,0.0862066038559905,2.4510084933885934
"2023-04-11_-_The_Slowdown_-_Omaha,_NE",2023-04-11,In the Craters on the Moon,0.08721910235484277,2.439331908355827
"2024-10-07_-_The_Birchmere_-_Alexandria,_VA",2024-10-07,The Mess Inside,0.08722808355322086,2.439228940820532
"2025-08-03_-_Canoe_Place_Inn_-_Hampton_Bays,_NY",2025-08-03,International Small Arms Traffic Blues,0.08727684496971319,2.4386700864870283
"2025-12-01_-_The_Wilma_-_Missoula,_MT",2025-12-01,White Cedar,0.08773479949695004,2.4334366567473458
"2023-04-17_-_Phoenix_Concert_Theatre_-_Toronto,_ON",2023-04-17,Abandoned Flesh,0.08792399517325153,2.431282528913137
"2023-08-09_-_Pioneer_Courthouse_Square_-_Portland,_OR",2023-08-09,Hast Thou Considered the Tetrapod,0.08805737209888917,2.4297667212655076
"2023-07-02_-_SPACE_-_Evanston,_IL",2023-07-02,Broom People,0.08830834290331215,2.426920692219299
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,Up the Wolves,0.08879451755276549,2.4214303701606186
"2025-08-12_-_Criterion_Theatre_-_Bar_Harbor,_ME",2025-08-12,Dutch Orchestra Blues,0.08887661795392607,2.4205061861982657
"2025-11-22_-_The_Pinhook_-_Durham,_NC",2025-11-22,Whole Wide World,0.0892936770323497,2.4158245995152785
"2026-05-16_-_Bearsville_Theater_-_Woodstock,_NY",2026-05-16,Amy AKA Spent Gladiator 1,0.08931505473763002,2.415585219221039
"2025-10-02_-_Water_Street_Music_Hall_-_Rochester,_NY",2025-10-02,Color in Your Cheeks,0.08945025540715837,2.414072613725075
"2024-01-27_-_The_Liberty_-_Roswell,_NM",2024-01-27,Keeping House,0.08945054115818016,2.4140694192057968
"2024-01-24_-_Tower_Theatre_-_Oklahoma_City,_OK",2024-01-24,Dance Music,0.0896434671423845,2.41191495227906
"2024-04-06_-_The_Eastern_-_Atlanta,_GA",2024-04-06,Night Light,0.09009811489524165,2.4068560369480783
"2023-07-13_-_The_Vanguard_-_Tulsa,_OK",2023-07-13,Deuteronomy 2:10,0.09012628482876522,2.4065434274035757
"2025-09-24_-_Red_Hat_Amphitheater_-_Raleigh,_NC",2025-09-24,The Diaz Brothers,0.09032760957367658,2.40431211143107
"2023-10-10_-_The_Knitting_Factory_-_Boise,_ID",2023-10-10,Hebrews 11:40,0.09036703821771958,2.403875699559986
"2023-07-02_-_SPACE_-_Evanston,_IL",2023-07-02,Tidal Wave,0.0905435278175331,2.401924573545944
