show_id,date,tour,n_candidates,n_played,mean_surprisal_played_bits,cross_entropy_bits
"2009-03-27_-_The_Society_for_Ethical_Culture_-_New_York,_NY",2009-03-27,Gone Primitive Tour,400.0,20.0,2.784382640291175,0.1901525202906966
"2009-03-29_-_Kenyon_College_-_Gambier,_OH",2009-03-29,Gone Primitive Tour,401.0,16.0,3.132953536921363,0.1858725104648013
"2009-03-30_-_Oberlin_College_-_Oberlin,_OH",2009-03-30,Gone Primitive Tour,401.0,20.0,3.46547942402241,0.22315090580984712
"2009-04-01_-_Portage_Theater_-_Chicago,_IL",2009-04-01,Gone Primitive Tour,401.0,18.0,2.0659915696367235,0.13646250662216378
"2009-04-02_-_Courtyard_Café_at_University_of_Illinois_-_Champaign,_IL",2009-04-02,Gone Primitive Tour,401.0,13.0,4.631399016232596,0.22403323239267361
"2009-04-03_-_Mission_Creek_Music_Festival_-_The_Mill_-_Iowa_City,_IA",2009-04-03,Gone Primitive Tour,402.0,20.0,3.245004618856126,0.18599724857723446
"2009-04-04_-_Earlham_College_-_Richmond,_IN",2009-04-04,Gone Primitive Tour,403.0,15.0,3.727778665075968,0.20433654300965942
"2009-04-06_-_Buskirk-Chumley_Theater_-_Bloomington,_IN",2009-04-06,Gone Primitive Tour,404.0,17.0,2.0496874057698125,0.13628978550909956
"2009-06-13_-_Zoop_II_-_Farm_Sanctuary_-_Watkins_Glen,_NY",2009-06-13,,405.0,15.0,5.153266317723453,0.23801101522775295
"2009-06-14_-_Zoop_II_-_Farm_Sanctuary_-_Watkins_Glen,_NY",2009-06-14,,407.0,24.0,6.226759341704138,0.4197596832131178
"2009-08-21_-_Durham_Be_Easy_Festival_-_Durham,_NC",2009-08-21,,407.0,9.0,5.15515154385752,0.14009478622824525
"2009-09-18_-_Ithaca_College_-_Ithaca,_NY",2009-09-18,,409.0,17.0,3.852329726027245,0.21006633011419806
"2009-10-05_-_Soundcheck_-_WNYC_Session_-_New_York,_NY",2009-10-05,,413.0,2.0,1.404634486380655,0.03646608163697577
"2009-10-06_-_The_Colbert_Report_-_New_York,_NY",2009-10-06,,413.0,2.0,4.524978876413044,0.04898667384433953
"2009-10-09_-_Paradiso_-_Amsterdam,_The_Netherlands",2009-10-09,European Tour 2009,413.0,16.0,4.258413237304745,0.2028516448279341
"2009-10-10_-_Queen_Elizabeth_Hall_-_London,_England",2009-10-10,European Tour 2009,415.0,20.0,2.879309065753296,0.19693705344425888
"2009-10-11_-_Ruby_Lounge_-_Manchester,_England",2009-10-11,European Tour 2009,417.0,17.0,2.463338893697949,0.16531817894081674
"2009-10-13_-_Point_Ephemere_-_Paris,_France",2009-10-13,European Tour 2009,419.0,22.0,2.7312710672225324,0.2102694992557933
"2009-10-15_-_Magnet_-_Berlin,_Germany",2009-10-15,European Tour 2009,420.0,25.0,2.3304523164150317,0.19406599027584276
"2009-11-04_-_Ladies_Literary_Club_-_Calvin_College_-_Grand_Rapids,_MI",2009-11-04,American Autumn Tour 2009,420.0,20.0,2.960020522561753,0.18076341397254023
"2009-11-05_-_The_Metro_-_Chicago,_IL",2009-11-05,American Autumn Tour 2009,420.0,21.0,2.7323327200120553,0.20194885474496935
"2009-11-06_-_High_Noon_Saloon_-_Madison,_WI",2009-11-06,American Autumn Tour 2009,420.0,19.0,1.113959177522719,0.09966676512412703
"2009-11-07_-_Cedar_Cultural_Centre_-_Minneapolis,_MN",2009-11-07,American Autumn Tour 2009,420.0,20.0,1.714080381830632,0.14322721240953087
"2009-11-07_-_Minnesota_Public_Radio_Session_-_St._Paul,_MN",2009-11-07,,420.0,3.0,2.088177139731766,0.03917635133197318
"2009-11-10_-_The_Showbox_-_Seattle,_WA",2009-11-10,American Autumn Tour 2009,420.0,21.0,3.0169323759866353,0.18427908353784792
"2009-11-11_-_Wonder_Ballroom_-_Portland,_OR",2009-11-11,American Autumn Tour 2009,420.0,17.0,1.8087373707780001,0.13913247932183329
"2009-11-14_-_The_Fillmore_-_San_Francisco,_CA",2009-11-14,American Autumn Tour 2009,421.0,24.0,2.652852215783284,0.2076894966011602
"2009-11-15_-_Henry_Fonda_Theater_-_Los_Angeles,_CA",2009-11-15,American Autumn Tour 2009,421.0,21.0,1.8139724953162157,0.14012263637417846
"2009-11-18_-_Antones_-_Austin,_TX",2009-11-18,American Autumn Tour 2009,421.0,18.0,1.9496847420298404,0.1413278039786862
"2009-11-19_-_Granada_Theater_-_Dallas,_TX",2009-11-19,American Autumn Tour 2009,421.0,18.0,1.1212989222918994,0.09131330350778363
"2009-11-20_-_Mercy_Lounge_-_Nashville,_TN",2009-11-20,American Autumn Tour 2009,421.0,18.0,1.2977622922484808,0.10314459049018967
"2009-11-21_-_Variety_Playhouse_-_Atlanta,_GA",2009-11-21,American Autumn Tour 2009,421.0,14.0,2.5243342920856238,0.1481667126323094
"2009-11-27_-_9:30_Club_-_Washington,_D.C.",2009-11-27,American Autumn Tour 2009,422.0,19.0,1.1703124885026017,0.0891606869977558
"2009-11-28_-_Theater_of_Living_Arts_-_Philadelphia,_PA",2009-11-28,American Autumn Tour 2009,422.0,19.0,1.6613679972305326,0.11754141433162417
"2009-11-29_-_Wilbur_Theatre_-_Boston,_MA",2009-11-29,American Autumn Tour 2009,422.0,21.0,1.629415429317186,0.11799260463582213
"2009-12-01_-_Webster_Hall_-_New_York,_NY",2009-12-01,American Autumn Tour 2009,422.0,23.0,1.3909562155990085,0.10890958924541487
"2009-12-02_-_Bell_House_-_Brooklyn,_NY",2009-12-02,American Autumn Tour 2009,422.0,22.0,2.2237807158863454,0.16255814465562035
"2009-12-02_-_Seven_Second_Delay_-_UCB_Theater_-_New_York,_NY",2009-12-02,,422.0,2.0,3.7824921870109653,0.06867317015865819
"2009-12-07_-_KEXP_Session_-_Seattle,_WA",2009-12-07,,422.0,3.0,2.0421612624017356,0.0602552858654722
"2009-12-16_-_Second_City_-_Chicago,_IL",2009-12-16,,422.0,9.0,5.891377130690074,0.1665726366626342
"2009-12-19_-_Live_Wire_Radio_-_Portland,_OR",2009-12-19,,423.0,3.0,3.7886580500748477,0.06763493930828028
"2010-01-11_-_Cemetery_Gates_-_Green-Wood_Cemetery_Chapel_-_Brooklyn,_NY",2010-01-11,,423.0,4.0,2.488180923933734,0.05787406114726025
"2010-01-19_-_Late_Night_with_Jimmy_Fallon_-_New_York,_NY",2010-01-19,,423.0,1.0,3.8403239228193033,0.026208784369370894
2010-03-10_-_NPR_Tiny_Desk_Concert,2010-03-10,,423.0,4.0,3.4494023257516964,0.06200458639070883
"2010-03-11_-_Memorial_Union_Building_-_University_of_New_Hampshire_-_Durham,_NH",2010-03-11,,423.0,27.0,4.067546174833655,0.28046706966782353
"2010-03-13_-_Harvest_of_Hope_Festival_-_St._Augustine,_FL",2010-03-13,,423.0,16.0,4.722702726358628,0.19416684863398592
"2010-03-14_-_The_Social_-_Orlando,_FL",2010-03-14,,423.0,22.0,4.320991384672105,0.2548587737194945
"2010-04-08_-_Kings_Arms_-_Auckland,_New_Zealand",2010-04-08,Australia and New Zealand Tour 2010,423.0,3.0,2.3248413409439497,0.054330849988802526
"2010-04-09_-_San_Francisco_Bath_House_-_Wellington,_New_Zealand",2010-04-09,Australia and New Zealand Tour 2010,423.0,20.0,3.1821122117365337,0.17854814139891928
"2010-04-11_-_The_Zoo_-_Brisbane,_Australia",2010-04-11,Australia and New Zealand Tour 2010,423.0,20.0,2.2224656869745356,0.14088730481657
"2010-04-13_-_FBi_Music_Session_-_Sydney,_Australia",2010-04-13,,423.0,1.0,3.522593441150291,0.04784032063190658
"2010-04-13_-_Manning_Bar_-_Sydney,_Australia",2010-04-13,Australia and New Zealand Tour 2010,423.0,20.0,3.3316564112028835,0.18459838250006697
"2010-04-14_-_The_Corner_Hotel_-_Melbourne,_Australia",2010-04-14,Australia and New Zealand Tour 2010,423.0,20.0,1.756469135626706,0.12860984493066593
"2010-04-16_-_Fowlers_Live_-_Adelaide,_Australia",2010-04-16,Australia and New Zealand Tour 2010,424.0,17.0,2.25821170319251,0.15535887759219924
"2010-04-18_-_The_Rosemount_Hotel_-_Perth,_Australia",2010-04-18,Australia and New Zealand Tour 2010,424.0,19.0,1.4281626983549,0.10268882360050162
"2010-05-16_-_BreastFest_-_American_Theater_Company_-_Chicago,_IL",2010-05-16,,424.0,25.0,4.391475085810817,0.29052846080188105
"2010-05-30_-_Doug_Fir_Lounge_-_Portland,_OR",2010-05-30,Replicant Cattle Drive Tour 2010,425.0,23.0,3.7240241614931513,0.2327077346356496
"2010-05-31_-_Sasquatch_Music_Festival_-_George,_WA",2010-05-31,Replicant Cattle Drive Tour 2010,425.0,13.0,1.8175644508116109,0.09899018709270736
"2010-06-01_-_Dinner_with_the_Band_-_Brooklyn,_NY",2010-06-01,,425.0,5.0,3.2537141305875847,0.059787342353481765
"2010-06-02_-_The_Rickshaw_Theatre_-_Vancouver,_British_Columbia",2010-06-02,Replicant Cattle Drive Tour 2010,425.0,18.0,3.2587096691074424,0.1702863348564594
"2010-06-04_-_Neurolux_-_Boise,_ID",2010-06-04,Replicant Cattle Drive Tour 2010,425.0,15.0,1.5503823609981997,0.10576152919734996
"2010-06-05_-_The_Badlander_-_Missoula,_MT",2010-06-05,Replicant Cattle Drive Tour 2010,425.0,15.0,1.8348169247162027,0.11433317470834592
"2010-06-07_-_Macewan_Hall_-_Calgary,_Alberta",2010-06-07,Replicant Cattle Drive Tour 2010,425.0,13.0,2.124906664258898,0.12012935011637453
"2010-06-08_-_Edmonton_Event_Centre_-_Edmonton,_Alberta",2010-06-08,Replicant Cattle Drive Tour 2010,425.0,12.0,1.8064748052069062,0.10053586331289537
"2010-06-10_-_The_Garrick_Centre_-_Winnipeg,_Manitoba",2010-06-10,Replicant Cattle Drive Tour 2010,425.0,1.0,1.7287149877516492,0.07151122882781613
"2010-06-12_-_Blue_Moose_Tap_House_-_Iowa_City,_IA",2010-06-12,Replicant Cattle Drive Tour 2010,425.0,17.0,2.10707293491638,0.11809334603909757
"2010-06-13_-_The_Slowdown_-_Omaha,_NE",2010-06-13,Replicant Cattle Drive Tour 2010,425.0,5.0,2.037234254173817,0.07310232723754218
"2010-06-15_-_Gothic_Theatre_-_Denver,_CO",2010-06-15,Replicant Cattle Drive Tour 2010,425.0,19.0,2.221426632582898,0.12765294509836952
"2010-06-16_-_Urban_Lounge_-_Salt_Lake_City,_UT",2010-06-16,Replicant Cattle Drive Tour 2010,426.0,16.0,1.8984918029291153,0.10622932103179733
"2010-07-31_-_Holidays_for_Quince_Benefit_-_The_Pinhook_-_Durham,_NC",2010-07-31,,426.0,19.0,4.745386513296764,0.24122795053884208
"2010-08-28_-_Music_for_Fences_-_Durham_Central_Park_-_Durham,_NC",2010-08-28,,427.0,18.0,3.112172355845559,0.15971684367485936
"2010-09-04_-_FYF_Fest_-_Los_Angeles_State_Historic_Park_-_Los_Angeles,_CA",2010-09-04,,427.0,13.0,3.5538788744706835,0.12485129805311974
"2010-09-08_-_Brudenell_Social_Club_-_Leeds,_England",2010-09-08,,427.0,19.0,3.1298606972239087,0.1673058855388634
"2010-09-09_-_Koko_-_London,_England",2010-09-09,,427.0,20.0,3.065288058675864,0.1695181583917213
"2010-09-10_-_End_of_the_Road_Festival_-_Salisbury,_England",2010-09-10,,427.0,15.0,3.1050790150795766,0.12275870249718891
"2010-10-04_-_The_Bottleneck_-_Lawrence,_KS",2010-10-04,Great Plains Mini-Tour 2010,427.0,17.0,2.6488160495302147,0.1310964435247434
"2010-10-05_-_The_Blue_Note_-_Columbia,_MO",2010-10-05,Great Plains Mini-Tour 2010,428.0,18.0,1.6906404432115218,0.11452108868785472
"2010-10-06_-_Academy_of_Contemporary_Music_@_UCO_-_Oklahoma_City,_OK",2010-10-06,Great Plains Mini-Tour 2010,428.0,17.0,1.2172855011947497,0.08310190478516592
"2010-10-08_-_Austin_City_Limits_Festival_-_Austin,_TX",2010-10-08,Great Plains Mini-Tour 2010,428.0,14.0,1.606179119945785,0.07324528019514856
"2010-10-19_-_Tin_Angel_-_Philadelphia,_PA",2010-10-19,Extra Lens Mini-Tour 2010,428.0,11.0,6.888850912172511,0.21729619623656712
"2010-10-20_-_Rock_and_Roll_Hotel_-_Washington,_D.C.",2010-10-20,Extra Lens Mini-Tour 2010,434.0,16.0,1.7547491135739937,0.11797130187224224
"2010-10-21_-_Mercury_Lounge_-_New_York,_NY",2010-10-21,Extra Lens Mini-Tour 2010,434.0,15.0,1.297168437793823,0.09666874148139667
"2010-10-22_-_KEXP_Session_-_Ace_Hotel_-_New_York,_NY",2010-10-22,Extra Lens Mini-Tour 2010,434.0,9.0,2.404418268675024,0.08809768297419746
"2010-10-23_-_Iron_Horse_Music_Hall_-_Northampton,_MA",2010-10-23,Extra Lens Mini-Tour 2010,434.0,16.0,1.2592742252557612,0.07794754685260524
"2010-11-12_-_Chapman_University's_Memorial_Hall_-_Orange,_CA",2010-11-12,,435.0,19.0,4.789950860297611,0.24574274315203068
"2010-12-14_-_Castro_Theater_-_San_Francisco,_CA",2010-12-14,,435.0,8.0,6.791920051437176,0.16674441533328174
"2010-12-17_-_Brome_for_the_Holidays_-_King's_Barcade_-_Raleigh,_NC",2010-12-17,,442.0,19.0,4.440877789355436,0.2425258973898824
"2011-02-15_-_University_of_Washington_-_Meany_Hall_-_Seattle,_WA",2011-02-15,,442.0,22.0,4.583280663442522,0.267097902754543
"2011-02-23_-_The_Late_Show_with_David_Letterman_-_New_York,_NY",2011-02-23,,442.0,0.0,,0.023481909813157217
"2011-02-26_-_Planned_Parenthood_Rally_-_Foley_Square_-_New_York,_NY",2011-02-26,,443.0,2.0,2.8101008511068573,0.05579448941352534
"2011-03-24_-_The_National_-_Richmond,_VA",2011-03-24,Full Fish Moon Tour 2011,443.0,13.0,4.4044244496192,0.16115840131380035
"2011-03-25_-_9:30_Club_-_Washington,_D.C.",2011-03-25,Full Fish Moon Tour 2011,447.0,21.0,2.246538780540292,0.14371521022240524
"2011-03-26_-_Strand-Capitol_Performing_Arts_Center_-_York,_PA",2011-03-26,Full Fish Moon Tour 2011,449.0,19.0,1.9422184670931113,0.1348964577442429
"2011-03-28_-_Bowery_Ballroom_-_New_York,_NY",2011-03-28,Full Fish Moon Tour 2011,449.0,22.0,2.1410879048164886,0.14533773163668842
"2011-03-29_-_Bowery_Ballroom_-_New_York,_NY",2011-03-29,Full Fish Moon Tour 2011,450.0,20.0,1.973206587063991,0.13697634179924506
"2011-03-29_-_KEXP_Session_-_Seattle,_WA",2011-03-29,,452.0,4.0,3.8883090861460246,0.061259853363375916
"2011-03-30_-_Bowery_Ballroom_-_New_York,_NY",2011-03-30,Full Fish Moon Tour 2011,452.0,20.0,2.5548908036328575,0.14259117054123652
"2011-03-30_-_Soundcheck_-_WNYC_Session_-_New_York,_NY",2011-03-30,,452.0,3.0,2.577431646997234,0.037185431957847424
"2011-04-01_-_Paradise_Rock_Club_-_Boston,_MA",2011-04-01,Full Fish Moon Tour 2011,452.0,21.0,2.979617376333534,0.1629231529094507
"2011-04-02_-_Castaways_-_Ithaca,_NY",2011-04-02,Full Fish Moon Tour 2011,453.0,10.0,1.413245785247498,0.1062555027046759
"2011-04-03_-_The_Opera_House_-_Toronto,_Ontario",2011-04-03,Full Fish Moon Tour 2011,453.0,25.0,2.062071625447741,0.14427042958498665
"2011-04-04_-_SPIN_Session_-_New_York,_NY",2011-04-04,,453.0,4.0,2.0061001408766077,0.05455504733111035
"2011-04-05_-_The_Vic_Theatre_-_Chicago,_IL",2011-04-05,Full Fish Moon Tour 2011,453.0,19.0,2.6934176027242436,0.13820734645262822
"2011-04-06_-_Mercy_Lounge_-_Nashville,_TN",2011-04-06,Full Fish Moon Tour 2011,453.0,20.0,1.6013243294288784,0.10450787514769716
"2011-04-07_-_Variety_Playhouse_-_Atlanta,_GA",2011-04-07,Full Fish Moon Tour 2011,453.0,21.0,1.7052997622776846,0.1154567869311831
"2011-04-08_-_Cat's_Cradle_-_Carrboro,_NC",2011-04-08,Full Fish Moon Tour 2011,453.0,21.0,1.484134439729439,0.09836904909240732
"2011-04-08_-_WUNC_Session_-_Chapel_Hill,_NC",2011-04-08,,455.0,3.0,5.206945561894702,0.05844086465282067
"2011-04-10_-_The_Grey_Eagle_-_Asheville,_NC",2011-04-10,Full Fish Moon Tour 2011,455.0,22.0,2.384387354690814,0.137099058288012
"2011-04-11_-_Wexner_Center_-_Columbus,_OH",2011-04-11,Full Fish Moon Tour 2011,455.0,19.0,1.6778679033695976,0.11447673451955725
"2011-04-12_-_Mr._Smalls_-_Millvale,_PA",2011-04-12,Full Fish Moon Tour 2011,455.0,17.0,1.8724251179286793,0.11735491955079125
"2011-04-14_-_Ottobar_-_Baltimore,_MD",2011-04-14,Full Fish Moon Tour 2011,455.0,23.0,1.6458564653149252,0.11070604632403978
"2011-04-15_-_Theater_of_Living_Arts_-_Philadelphia,_PA",2011-04-15,Full Fish Moon Tour 2011,455.0,20.0,1.2516919719696709,0.08761497956218961
"2011-05-11_-_WXPN_Session_-_World_Cafe_-_Philadelphia,_PA",2011-05-11,,455.0,3.0,2.677797051463953,0.03828425014165446
"2011-05-22_-_Whelan's_-_Dublin,_Ireland",2011-05-22,UK and Ireland Tour 2011,455.0,17.0,2.7807052585112606,0.12952595972751732
"2011-05-24_-_Coalition_-_Brighton,_England",2011-05-24,UK and Ireland Tour 2011,455.0,18.0,1.9333881564884061,0.11620614051427791
"2011-05-25_-_Koko_-_London,_England",2011-05-25,UK and Ireland Tour 2011,455.0,21.0,2.234751003828361,0.138846310992456
"2011-05-27_-_Manchester_Academy_3_-_Manchester,_England",2011-05-27,UK and Ireland Tour 2011,455.0,18.0,2.4929808767228443,0.14520344651976416
"2011-05-28_-_Brudenell_Social_Club_-_Leeds,_England",2011-05-28,UK and Ireland Tour 2011,455.0,16.0,2.2936350627779163,0.1289636507493426
"2011-05-29_-_King_Tut's_Wah_Wah_Hut_-_Glasgow,_Scotland",2011-05-29,UK and Ireland Tour 2011,455.0,19.0,1.9596446457129668,0.11952106340116496
"2011-05-30_-_The_Cluny_-_Newcastle,_England",2011-05-30,UK and Ireland Tour 2011,455.0,19.0,2.8143352826360397,0.17115884732980768
"2011-06-07_-_A.V._Club_Undercover_Session_-_Chicago,_IL",2011-06-07,,455.0,0.0,,0.04069117164310932
"2011-06-14_-_The_Varsity_Theater_-_Minneapolis,_MN",2011-06-14,Blue Kachina Prophecy Tour 2011,455.0,17.0,2.5416284919142202,0.1190329601062127
"2011-06-16_-_The_Showbox_-_Seattle,_WA",2011-06-16,Blue Kachina Prophecy Tour 2011,456.0,17.0,1.1917191215398335,0.07810265817863041
"2011-06-17_-_The_Biltmore_Cabaret_-_Vancouver,_British_Columbia",2011-06-17,Blue Kachina Prophecy Tour 2011,456.0,17.0,1.2617649094145325,0.09091655516439243
"2011-06-18_-_Aladdin_Theater_-_Portland,_OR",2011-06-18,Blue Kachina Prophecy Tour 2011,456.0,23.0,1.8086233671968437,0.11918317991781636
"2011-06-20_-_The_Fillmore_-_San_Francisco,_CA",2011-06-20,Blue Kachina Prophecy Tour 2011,456.0,23.0,1.6030903789751563,0.10947576163166223
"2011-06-21_-_The_Detroit_Bar_-_Costa_Mesa,_CA",2011-06-21,Blue Kachina Prophecy Tour 2011,456.0,18.0,1.4621018758437978,0.09985953694585453
"2011-06-23_-_El_Rey_Theater_-_Los_Angeles,_CA",2011-06-23,Blue Kachina Prophecy Tour 2011,456.0,22.0,1.227840170491546,0.08803155122094
"2011-06-24_-_Soho_Restaurant_and_Music_Club_-_Santa_Barbara,_CA",2011-06-24,Blue Kachina Prophecy Tour 2011,456.0,20.0,1.5867800951891833,0.10397360784532134
"2011-06-26_-_Rhino's_Youth_Media_Center_&_All-Ages_Club_-_Plan-It-X_Fest_-_Bloomington,_IN",2011-06-26,Blue Kachina Prophecy Tour 2011,456.0,23.0,4.511371339078693,0.26835822044683544
"2011-06-28_-_WFUV_Session_-_New_York,_NY",2011-06-28,,456.0,3.0,2.2554912331020223,0.03625202874080592
"2011-07-13_-_1982_Bar_-_Gainesville,_FL",2011-07-13,,456.0,20.0,4.401708426110202,0.22652900548444957
"2011-07-27_-_Artpark_-_Lewiston,_NY",2011-07-27,Summer 2011 Tour with Bright Eyes,457.0,12.0,2.562824055174191,0.10192286175925716
"2011-07-28_-_Meadowbrook_Pavilion_-_Gilford,_NH",2011-07-28,Summer 2011 Tour with Bright Eyes,457.0,14.0,1.9907187422031374,0.10676111680841842
"2011-07-29_-_The_Shelburne_Museum_-_Shelburne,_VT",2011-07-29,Summer 2011 Tour with Bright Eyes,457.0,12.0,1.8100695429923375,0.09799052821042085
"2011-07-30_-_Osheaga_Festival_-_Montreal,_Quebec",2011-07-30,Summer 2011 Tour with Bright Eyes,457.0,9.0,1.7425219487814743,0.06038777917884452
"2011-07-31_-_Papermill_Island_-_Baldwinsville,_NY",2011-07-31,Summer 2011 Tour with Bright Eyes,457.0,14.0,1.941328870062249,0.09091830526577684
"2011-08-02_-_House_of_Blues_-_Cleveland,_OH",2011-08-02,Summer 2011 Tour with Bright Eyes,457.0,14.0,1.4214968249639823,0.0740221178410057
"2011-08-03_-_Meijer_Gardens_-_Grand_Rapids,_MI",2011-08-03,Summer 2011 Tour with Bright Eyes,457.0,13.0,1.680154852961199,0.08167813748885659
"2011-08-04_-_Egyptian_Room_-_Indianapolis,_IN",2011-08-04,Summer 2011 Tour with Bright Eyes,457.0,5.0,0.6054220217568714,0.05199630420911447
"2011-08-05_-_Lollapalooza_-_Grant_Park_-_Chicago,_IL",2011-08-05,Summer 2011 Tour with Bright Eyes,457.0,14.0,2.9290147713849666,0.10711949097373515
"2011-09-24_-_Maximum_Ames_Festival_-_DG's_Taphouse_-_Ames,_IA",2011-09-24,,457.0,1.0,4.155386451480459,0.02605648865691538
"2011-10-28_-_John_Wesley_Harding's_Cabinet_of_Wonders_-_City_Winery_-_New_York,_NY",2011-10-28,,457.0,2.0,4.567711573920062,0.05086968627025139
"2011-10-29_-_A_Haunted_Hot_Tub_Halloween_-_Littlefield_-_New_York,_NY",2011-10-29,,458.0,5.0,4.941596942625576,0.08220895594167155
"2011-11-18_-_WITS_at_the_Fitzgerald_-_St._Paul,_MN",2011-11-18,,458.0,4.0,4.54258483388537,0.0659211817399597
"2011-12-06_-_Second_City_-_Chicago,_IL",2011-12-06,,458.0,13.0,4.855355064434926,0.1598181882156013
"2011-12-16_-_Troubadour_-_Los_Angeles,_CA",2011-12-16,,458.0,18.0,4.232638188917828,0.18667589837045892
"2011-12-21_-_A.V._Club_Undercover_Session_-_Chicago,_IL",2011-12-21,,459.0,0.0,,0.03233344195271883
2012-01-17_-_Old_Ideas_with_New_Friends_Session,2012-01-17,,459.0,0.0,,0.029507883312436266
"2012-01-19_-_Antone's_-_Austin,_TX",2012-01-19,New Hymns for the Advent of the Serpent God Tour 2012,459.0,16.0,4.532924926764322,0.17861689062833302
"2012-01-20_-_Fitzgerald's_-_Houston,_TX",2012-01-20,New Hymns for the Advent of the Serpent God Tour 2012,463.0,8.0,1.7346603892047674,0.09726873883346109
"2012-01-21_-_Tipitina's_-_New_Orleans,_LA",2012-01-21,New Hymns for the Advent of the Serpent God Tour 2012,463.0,18.0,2.3859504428856755,0.12083610945279012
"2012-01-22_-_Central_Square_Records_-_Seaside,_FL",2012-01-22,New Hymns for the Advent of the Serpent God Tour 2012,464.0,12.0,3.967272948746428,0.1638679843173809
"2012-01-23_-_Club_Downunder_-_Tallahassee,_FL",2012-01-23,New Hymns for the Advent of the Serpent God Tour 2012,464.0,20.0,3.0655814353792024,0.16483943953859728
"2012-01-24_-_The_Social_-_Orlando,_FL",2012-01-24,New Hymns for the Advent of the Serpent God Tour 2012,464.0,18.0,2.0705944015001823,0.11191446433001165
"2012-01-25_-_The_Crowbar_-_Tampa,_FL",2012-01-25,New Hymns for the Advent of the Serpent God Tour 2012,464.0,12.0,1.954192336761951,0.09169025840455851
"2012-01-27_-_Cafe_Eleven_-_St._Augustine,_FL",2012-01-27,New Hymns for the Advent of the Serpent God Tour 2012,464.0,7.0,3.2687952607367383,0.09962309488444256
"2012-01-28_-_The_EARL_-_Atlanta,_GA",2012-01-28,New Hymns for the Advent of the Serpent God Tour 2012,464.0,20.0,2.0935342131633616,0.1156117907317113
"2012-01-30_-_40_Watt_Club_-_Athens,_GA",2012-01-30,New Hymns for the Advent of the Serpent God Tour 2012,464.0,21.0,1.835758198167435,0.10625251801115647
"2012-01-31_-_Visulite_Theatre_-_Charlotte,_NC",2012-01-31,New Hymns for the Advent of the Serpent God Tour 2012,464.0,19.0,2.196524832283997,0.12350715669832298
"2012-02-02_-_The_Grey_Eagle_-_Asheville,_NC",2012-02-02,New Hymns for the Advent of the Serpent God Tour 2012,464.0,21.0,2.188600732412049,0.1266652401363666
"2012-02-03_-_The_Blind_Tiger_-_Greensboro,_NC",2012-02-03,New Hymns for the Advent of the Serpent God Tour 2012,464.0,22.0,2.4860057800237985,0.16009901189431758
"2012-02-04_-_The_Haw_River_Ballroom_-_Saxapahaw,_NC",2012-02-04,New Hymns for the Advent of the Serpent God Tour 2012,464.0,25.0,1.9505697707988525,0.1290607233417461
"2012-03-09_-_35_Denton_Festival_-_Denton,_TX",2012-03-09,,464.0,6.0,3.9702978864526792,0.07065586754431966
"2012-03-13_-_The_Music_of_the_Rolling_Stones:_Hot_Rocks_1964–1971_-_Carnegie_Hall_-_New_York,_NY",2012-03-13,,464.0,0.0,,0.038966811803193176
"2012-03-24_-_Merkin_Concert_Hall_-_New_York,_NY",2012-03-24,,464.0,10.0,5.16106725706735,0.14233435031070918
"2012-04-02_-_The_Barbican_-_London,_England",2012-04-02,,471.0,19.0,2.670285706490563,0.13601618953913178
"2012-04-19_-_Benefit_to_Defeat_Amendment_One_-_Motorco_-_Durham,_NC",2012-04-19,,471.0,10.0,5.672797119159567,0.1641185158770244
"2012-04-21_-_The_Gargoyle_-_St._Louis,_MO",2012-04-21,,471.0,16.0,3.3269503071324977,0.14555764923969972
"2012-05-01_-_The_Bakery_-_Perth,_Australia",2012-05-01,Australian Tour 2012,471.0,21.0,3.153128351613178,0.16674927329662137
"2012-05-03_-_The_Great_Northern_-_Byron_Bay,_Australia",2012-05-03,Australian Tour 2012,471.0,1.0,5.246364417333433,0.0994535891573608
"2012-05-04_-_The_Zoo_-_Brisbane,_Australia",2012-05-04,Australian Tour 2012,471.0,21.0,2.285082624901012,0.129993232974489
"2012-05-06_-_The_Metro_-_Sydney,_Australia",2012-05-06,Australian Tour 2012,471.0,21.0,2.2547211530106686,0.13127735722486672
"2012-05-08_-_The_Clarendon_-_Katoomba,_Australia",2012-05-08,Australian Tour 2012,471.0,20.0,1.9942861653122368,0.11698157125753711
"2012-05-09_-_The_Toff_in_Town_-_Melbourne,_Australia",2012-05-09,Australian Tour 2012,471.0,25.0,2.131088037507389,0.1438387318049357
"2012-05-10_-_The_Corner_Hotel_-_Melbourne,_Australia",2012-05-10,Australian Tour 2012,471.0,26.0,1.8511676927239067,0.1285482372996119
"2012-06-10_-_Halfway_Festival_-_Białystok,_Poland",2012-06-10,,471.0,18.0,6.273295388283227,0.25801358705783795
"2012-06-22_-_Rio_Theater_-_Vancouver,_British_Columbia",2012-06-22,Survivors Choice West Coast Tour 2012,471.0,20.0,4.6431848215881075,0.23343066511901528
"2012-06-23_-_Columbia_City_Theater_-_Seattle,_WA",2012-06-23,Survivors Choice West Coast Tour 2012,471.0,18.0,2.5915638782170123,0.14989763772176043
"2012-06-25_-_Mission_Theater_-_Portland,_OR",2012-06-25,Survivors Choice West Coast Tour 2012,473.0,21.0,2.464103392122411,0.1636075100204322
